lon;lat
-93.786421;45.279839
-93.768455;45.165948
-93.750489;45.216595
-93.759472;45.191277
-93.786421;45.286160
-93.768455;45.172282
-93.777438;45.267196
-93.759472;45.197608
-93.750489;45.222922
-93.768455;45.178614
-93.786421;45.292480
-93.759472;45.203937
-93.768455;45.184946
-93.777438;45.273518
-93.786421;45.298799
-93.750489;45.229249
-93.759472;45.210266
-93.768455;45.191277
-93.786421;45.305118
-93.759472;45.216595
-93.768455;45.197608
-93.777438;45.279839
-93.786421;45.311435
-93.750489;45.235576
-93.759472;45.222922
-93.768455;45.203937
-93.786421;45.317752
-93.777438;45.286160
-93.759472;45.229249
-93.750489;45.241901
-93.786421;45.324069
-93.768455;45.210266
-93.777438;45.292480
-93.759472;45.235576
-93.768455;45.216595
-93.786421;45.330385
-93.777438;45.298799
-93.750489;45.248226
-93.768455;45.222922
-93.759472;45.241901
-93.786421;45.336699
-93.777438;45.305118
-93.750489;45.254550
-93.786421;45.343014
-93.768455;45.229249
-93.777438;45.311435
-93.759472;45.248226
-93.786421;45.349327
-93.750489;45.260873
-93.777438;45.317752
-93.768455;45.235576
-93.786421;45.355640
-93.777438;45.324069
-93.750489;45.267196
-93.759472;45.254550
-93.777438;45.330385
-93.786421;45.361952
-93.759472;45.260873
-93.750489;45.273518
-93.768455;45.241901
-93.777438;45.336699
-93.786421;45.368264
-93.759472;45.267196
-93.750489;45.279839
-93.777438;45.343014
-93.786421;45.374574
-93.759472;45.273518
-93.768455;45.248226
-93.777438;45.349327
-93.786421;45.380885
-93.750489;45.286160
-93.759472;45.279839
-93.777438;45.355640
-93.750489;45.292480
-93.786421;45.387194
-93.768455;45.254550
-93.777438;45.361952
-93.786421;45.393502
-93.750489;45.298799
-93.768455;45.260873
-93.759472;45.286160
-93.777438;45.368264
-93.786421;45.399810
-93.750489;45.305118
-93.768455;45.267196
-93.759472;45.292480
-93.786421;45.406118
-93.777438;45.374574
-93.750489;45.311435
-93.759472;45.298799
-93.768455;45.273518
-93.786421;45.412424
-93.750489;45.317752
-93.759472;45.305118
-93.768455;45.279839
-93.777438;45.380885
-93.750489;45.324069
-93.741505;44.471400
-93.768455;45.286160
-93.759472;45.311435
-93.741505;44.477810
-93.777438;45.387194
-93.768455;45.292480
-93.750489;45.330385
-93.759472;45.317752
-93.741505;44.484219
-93.768455;45.298799
-93.777438;45.393502
-93.741505;44.490628
-93.759472;45.324069
-93.768455;45.305118
-93.777438;45.399810
-93.750489;45.336699
-93.741505;44.497036
-93.768455;45.311435
-93.759472;45.330385
-93.741505;44.503443
-93.777438;45.406118
-93.768455;45.317752
-93.750489;45.343014
-93.759472;45.336699
-93.741505;44.509850
-93.777438;45.412424
-93.768455;45.324069
-93.759472;45.343014
-93.741505;44.516255
-93.750489;45.349327
-93.768455;45.330385
-93.759472;45.349327
-93.741505;44.522661
-93.768455;45.336699
-93.759472;45.355640
-93.750489;45.355640
-93.732522;44.471400
-93.741505;44.529065
-93.768455;45.343014
-93.750489;45.361952
-93.741505;44.535469
-93.759472;45.361952
-93.768455;45.349327
-93.732522;44.477810
-93.750489;45.368264
-93.741505;44.541872
-93.768455;45.355640
-93.741505;44.548274
-93.759472;45.368264
-93.750489;45.374574
-93.732522;44.484219
-93.768455;45.361952
-93.741505;44.554675
-93.732522;44.490628
-93.768455;45.368264
-93.759472;45.374574
-93.750489;45.380885
-93.741505;44.561076
-93.732522;44.497036
-93.768455;45.374574
-93.750489;45.387194
-93.741505;44.567476
-93.768455;45.380885
-93.759472;45.380885
-93.750489;45.393502
-93.741505;44.573876
-93.732522;44.503443
-93.768455;45.387194
-93.741505;44.580275
-93.759472;45.387194
-93.750489;45.399810
-93.768455;45.393502
-93.732522;44.509850
-93.741505;44.586673
-93.768455;45.399810
-93.750489;45.406118
-93.759472;45.393502
-93.732522;44.516255
-93.741505;44.593070
-93.768455;45.406118
-93.741505;44.599467
-93.759472;45.399810
-93.768455;45.412424
-93.750489;45.412424
-93.732522;44.522661
-93.741505;44.605863
-93.759472;45.406118
-93.732522;44.529065
-93.741505;44.612258
-93.714556;44.471400
-93.759472;45.412424
-93.723539;44.471400
-93.732522;44.535469
-93.714556;44.477810
-93.741505;44.618652
-93.723539;44.477810
-93.732522;44.541872
-93.741505;44.625046
-93.714556;44.484219
-93.723539;44.484219
-93.732522;44.548274
-93.741505;44.631439
-93.714556;44.490628
-93.705573;44.471400
-93.732522;44.554675
-93.723539;44.490628
-93.714556;44.497036
-93.741505;44.637832
-93.732522;44.561076
-93.714556;44.503443
-93.723539;44.497036
-93.705573;44.477810
-93.714556;44.509850
-93.732522;44.567476
-93.705573;44.484219
-93.741505;44.644224
-93.723539;44.503443
-93.714556;44.516255
-93.705573;44.490628
-93.741505;44.650615
-93.732522;44.573876
-93.705573;44.497036
-93.741505;44.657005
-93.732522;44.580275
-93.714556;44.522661
-93.723539;44.509850
-93.705573;44.503443
-93.741505;44.663395
-93.714556;44.529065
-93.705573;44.509850
-93.732522;44.586673
-93.723539;44.516255
-93.741505;44.669783
-93.705573;44.516255
-93.714556;44.535469
-93.723539;44.522661
-93.741505;44.676172
-93.732522;44.593070
-93.705573;44.522661
-93.723539;44.529065
-93.741505;44.682559
-93.705573;44.529065
-93.714556;44.541872
-93.723539;44.535469
-93.732522;44.599467
-93.741505;44.688946
-93.705573;44.535469
-93.714556;44.548274
-93.705573;44.541872
-93.741505;44.695332
-93.723539;44.541872
-93.732522;44.605863
-93.714556;44.554675
-93.723539;44.548274
-93.705573;44.548274
-93.741505;44.701717
-93.732522;44.612258
-93.705573;44.554675
-93.714556;44.561076
-93.741505;44.708102
-93.732522;44.618652
-93.723539;44.554675
-93.705573;44.561076
-93.741505;44.714486
-93.723539;44.561076
-93.714556;44.567476
-93.705573;44.567476
-93.741505;44.720869
-93.732522;44.625046
-93.723539;44.567476
-93.705573;44.573876
-93.741505;44.727252
-93.714556;44.573876
-93.732522;44.631439
-93.705573;44.580275
-93.741505;44.733634
-93.723539;44.573876
-93.714556;44.580275
-93.705573;44.586673
-93.732522;44.637832
-93.741505;44.740015
-93.723539;44.580275
-93.705573;44.593070
-93.741505;44.746395
-93.714556;44.586673
-93.723539;44.586673
-93.705573;44.599467
-93.732522;44.644224
-93.741505;44.752775
-93.705573;44.605863
-93.723539;44.593070
-93.732522;44.650615
-93.741505;44.759154
-93.714556;44.593070
-93.705573;44.612258
-93.732522;44.657005
-93.705573;44.618652
-93.741505;44.765533
-93.723539;44.599467
-93.732522;44.663395
-93.714556;44.599467
-93.705573;44.625046
-93.741505;44.771910
-93.723539;44.605863
-93.705573;44.631439
-93.741505;44.778287
-93.732522;44.669783
-93.723539;44.612258
-93.714556;44.605863
-93.705573;44.637832
-93.741505;44.784663
-93.732522;44.676172
-93.705573;44.644224
-93.741505;44.791039
-93.732522;44.682559
-93.723539;44.618652
-93.714556;44.612258
-93.705573;44.650615
-93.723539;44.625046
-93.741505;44.797414
-93.714556;44.618652
-93.705573;44.657005
-93.732522;44.688946
-93.723539;44.631439
-93.741505;44.803788
-93.714556;44.625046
-93.723539;44.637832
-93.705573;44.663395
-93.741505;44.810161
-93.732522;44.695332
-93.714556;44.631439
-93.723539;44.644224
-93.705573;44.669783
-93.741505;44.816534
-93.714556;44.637832
-93.705573;44.676172
-93.723539;44.650615
-93.732522;44.701717
-93.741505;44.822906
-93.714556;44.644224
-93.705573;44.682559
-93.723539;44.657005
-93.741505;44.829277
-93.705573;44.688946
-93.714556;44.650615
-93.732522;44.708102
-93.723539;44.663395
-93.741505;44.835648
-93.705573;44.695332
-93.714556;44.657005
-93.723539;44.669783
-93.732522;44.714486
-93.714556;44.663395
-93.705573;44.701717
-93.723539;44.676172
-93.741505;44.842018
-93.732522;44.720869
-93.714556;44.669783
-93.723539;44.682559
-93.705573;44.708102
-93.732522;44.727252
-93.723539;44.688946
-93.714556;44.676172
-93.705573;44.714486
-93.741505;44.848387
-93.732522;44.733634
-93.723539;44.695332
-93.705573;44.720869
-93.732522;44.740015
-93.741505;44.854755
-93.714556;44.682559
-93.723539;44.701717
-93.705573;44.727252
-93.732522;44.746395
-93.714556;44.688946
-93.723539;44.708102
-93.705573;44.733634
-93.741505;44.861123
-93.714556;44.695332
-93.723539;44.714486
-93.705573;44.740015
-93.732522;44.752775
-93.741505;44.867490
-93.723539;44.720869
-93.732522;44.759154
-93.705573;44.746395
-93.741505;44.873857
-93.723539;44.727252
-93.714556;44.701717
-93.732522;44.765533
-93.741505;44.880222
-93.723539;44.733634
-93.705573;44.752775
-93.723539;44.740015
-93.741505;44.886587
-93.714556;44.708102
-93.705573;44.759154
-93.732522;44.771910
-93.723539;44.746395
-93.741505;44.892951
-93.705573;44.765533
-93.723539;44.752775
-93.741505;44.899315
-93.714556;44.714486
-93.732522;44.778287
-93.705573;44.771910
-93.723539;44.759154
-93.741505;44.905678
-93.714556;44.720869
-93.732522;44.784663
-93.723539;44.765533
-93.741505;44.912040
-93.705573;44.778287
-93.714556;44.727252
-93.723539;44.771910
-93.741505;44.918401
-93.732522;44.791039
-93.723539;44.778287
-93.741505;44.924762
-93.714556;44.733634
-93.705573;44.784663
-93.723539;44.784663
-93.732522;44.797414
-93.741505;44.931122
-93.705573;44.791039
-93.723539;44.791039
-93.741505;44.937482
-93.714556;44.740015
-93.723539;44.797414
-93.705573;44.797414
-93.741505;44.943840
-93.732522;44.803788
-93.723539;44.803788
-93.705573;44.803788
-93.741505;44.950198
-93.714556;44.746395
-93.723539;44.810161
-93.705573;44.810161
-93.732522;44.810161
-93.741505;44.956555
-93.732522;44.816534
-93.705573;44.816534
-93.714556;44.752775
-93.723539;44.816534
-93.741505;44.962912
-93.705573;44.822906
-93.723539;44.822906
-93.741505;44.969268
-93.732522;44.822906
-93.723539;44.829277
-93.705573;44.829277
-93.714556;44.759154
-93.741505;44.975623
-93.723539;44.835648
-93.705573;44.835648
-93.741505;44.981977
-93.723539;44.842018
-93.732522;44.829277
-93.714556;44.765533
-93.741505;44.988331
-93.705573;44.842018
-93.723539;44.848387
-93.741505;44.994684
-93.705573;44.848387
-93.723539;44.854755
-93.732522;44.835648
-93.741505;45.001036
-93.714556;44.771910
-93.705573;44.854755
-93.723539;44.861123
-93.732522;44.842018
-93.705573;44.861123
-93.741505;45.007388
-93.723539;44.867490
-93.714556;44.778287
-93.732522;44.848387
-93.705573;44.867490
-93.714556;44.784663
-93.723539;44.873857
-93.732522;44.854755
-93.705573;44.873857
-93.741505;45.013739
-93.741505;45.020089
-93.732522;44.861123
-93.723539;44.880222
-93.705573;44.880222
-93.714556;44.791039
-93.741505;45.026438
-93.705573;44.886587
-93.732522;44.867490
-93.723539;44.886587
-93.741505;45.032787
-93.714556;44.797414
-93.705573;44.892951
-93.732522;44.873857
-93.714556;44.803788
-93.705573;44.899315
-93.732522;44.880222
-93.723539;44.892951
-93.741505;45.039135
-93.714556;44.810161
-93.705573;44.905678
-93.732522;44.886587
-93.741505;45.045482
-93.705573;44.912040
-93.732522;44.892951
-93.723539;44.899315
-93.714556;44.816534
-93.741505;45.051829
-93.705573;44.918401
-93.732522;44.899315
-93.723539;44.905678
-93.714556;44.822906
-93.705573;44.924762
-93.732522;44.905678
-93.741505;45.058175
-93.732522;44.912040
-93.705573;44.931122
-93.723539;44.912040
-93.741505;45.064520
-93.714556;44.829277
-93.732522;44.918401
-93.705573;44.937482
-93.741505;45.070865
-93.723539;44.918401
-93.714556;44.835648
-93.732522;44.924762
-93.705573;44.943840
-93.741505;45.077209
-93.732522;44.931122
-93.705573;44.950198
-93.723539;44.924762
-93.714556;44.842018
-93.741505;45.083552
-93.732522;44.937482
-93.705573;44.956555
-93.723539;44.931122
-93.741505;45.089894
-93.732522;44.943840
-93.705573;44.962912
-93.714556;44.848387
-93.732522;44.950198
-93.741505;45.096236
-93.714556;44.854755
-93.723539;44.937482
-93.705573;44.969268
-93.741505;45.102577
-93.732522;44.956555
-93.714556;44.861123
-93.723539;44.943840
-93.741505;45.108917
-93.714556;44.867490
-93.732522;44.962912
-93.705573;44.975623
-93.741505;45.115257
-93.714556;44.873857
-93.705573;44.981977
-93.723539;44.950198
-93.741505;45.121596
-93.714556;44.880222
-93.732522;44.969268
-93.741505;45.127934
-93.723539;44.956555
-93.705573;44.988331
-93.732522;44.975623
-93.741505;45.134271
-93.723539;44.962912
-93.705573;44.994684
-93.714556;44.886587
-93.732522;44.981977
-93.723539;44.969268
-93.705573;45.001036
-93.741505;45.140608
-93.714556;44.892951
-93.732522;44.988331
-93.723539;44.975623
-93.714556;44.899315
-93.732522;44.994684
-93.723539;44.981977
-93.741505;45.146944
-93.705573;45.007388
-93.714556;44.905678
-93.723539;44.988331
-93.741505;45.153280
-93.732522;45.001036
-93.714556;44.912040
-93.723539;44.994684
-93.705573;45.013739
-93.741505;45.159614
-93.714556;44.918401
-93.723539;45.001036
-93.732522;45.007388
-93.705573;45.020089
-93.741505;45.165948
-93.714556;44.924762
-93.705573;45.026438
-93.741505;45.172282
-93.723539;45.007388
-93.714556;44.931122
-93.732522;45.013739
-93.741505;45.178614
-93.723539;45.013739
-93.714556;44.937482
-93.705573;45.032787
-93.732522;45.020089
-93.723539;45.020089
-93.714556;44.943840
-93.705573;45.039135
-93.741505;45.184946
-93.723539;45.026438
-93.714556;44.950198
-93.705573;45.045482
-93.732522;45.026438
-93.723539;45.032787
-93.714556;44.956555
-93.741505;45.191277
-93.723539;45.039135
-93.714556;44.962912
-93.741505;45.197608
-93.723539;45.045482
-93.705573;45.051829
-93.732522;45.032787
-93.714556;44.969268
-93.741505;45.203937
-93.705573;45.058175
-93.732522;45.039135
-93.741505;45.210266
-93.723539;45.051829
-93.705573;45.064520
-93.714556;44.975623
-93.732522;45.045482
-93.723539;45.058175
-93.705573;45.070865
-93.732522;45.051829
-93.741505;45.216595
-93.714556;44.981977
-93.723539;45.064520
-93.741505;45.222922
-93.714556;44.988331
-93.705573;45.077209
-93.723539;45.070865
-93.732522;45.058175
-93.741505;45.229249
-93.705573;45.083552
-93.714556;44.994684
-93.705573;45.089894
-93.723539;45.077209
-93.741505;45.235576
-93.732522;45.064520
-93.705573;45.096236
-93.723539;45.083552
-93.732522;45.070865
-93.714556;45.001036
-93.705573;45.102577
-93.723539;45.089894
-93.741505;45.241901
-93.732522;45.077209
-93.705573;45.108917
-93.723539;45.096236
-93.714556;45.007388
-93.732522;45.083552
-93.705573;45.115257
-93.723539;45.102577
-93.741505;45.248226
-93.732522;45.089894
-93.705573;45.121596
-93.714556;45.013739
-93.723539;45.108917
-93.732522;45.096236
-93.705573;45.127934
-93.741505;45.254550
-93.714556;45.020089
-93.723539;45.115257
-93.705573;45.134271
-93.732522;45.102577
-93.705573;45.140608
-93.723539;45.121596
-93.732522;45.108917
-93.714556;45.026438
-93.741505;45.260873
-93.705573;45.146944
-93.732522;45.115257
-93.714556;45.032787
-93.723539;45.127934
-93.705573;45.153280
-93.732522;45.121596
-93.741505;45.267196
-93.723539;45.134271
-93.705573;45.159614
-93.714556;45.039135
-93.732522;45.127934
-93.741505;45.273518
-93.705573;45.165948
-93.723539;45.140608
-93.732522;45.134271
-93.741505;45.279839
-93.705573;45.172282
-93.714556;45.045482
-93.723539;45.146944
-93.732522;45.140608
-93.705573;45.178614
-93.714556;45.051829
-93.741505;45.286160
-93.732522;45.146944
-93.705573;45.184946
-93.723539;45.153280
-93.714556;45.058175
-93.705573;45.191277
-93.732522;45.153280
-93.723539;45.159614
-93.741505;45.292480
-93.705573;45.197608
-93.732522;45.159614
-93.714556;45.064520
-93.723539;45.165948
-93.705573;45.203937
-93.732522;45.165948
-93.714556;45.070865
-93.741505;45.298799
-93.705573;45.210266
-93.732522;45.172282
-93.723539;45.172282
-93.705573;45.216595
-93.714556;45.077209
-93.741505;45.305118
-93.732522;45.178614
-93.705573;45.222922
-93.723539;45.178614
-93.714556;45.083552
-93.732522;45.184946
-93.741505;45.311435
-93.705573;45.229249
-93.714556;45.089894
-93.732522;45.191277
-93.705573;45.235576
-93.723539;45.184946
-93.741505;45.317752
-93.705573;45.241901
-93.723539;45.191277
-93.732522;45.197608
-93.714556;45.096236
-93.705573;45.248226
-93.723539;45.197608
-93.732522;45.203937
-93.714556;45.102577
-93.741505;45.324069
-93.705573;45.254550
-93.723539;45.203937
-93.732522;45.210266
-93.714556;45.108917
-93.741505;45.330385
-93.723539;45.210266
-93.714556;45.115257
-93.741505;45.336699
-93.705573;45.260873
-93.732522;45.216595
-93.714556;45.121596
-93.741505;45.343014
-93.723539;45.216595
-93.732522;45.222922
-93.705573;45.267196
-93.714556;45.127934
-93.741505;45.349327
-93.741505;45.355640
-93.714556;45.134271
-93.705573;45.273518
-93.732522;45.229249
-93.723539;45.222922
-93.741505;45.361952
-93.714556;45.140608
-93.705573;45.279839
-93.741505;45.368264
-93.714556;45.146944
-93.723539;45.229249
-93.732522;45.235576
-93.741505;45.374574
-93.705573;45.286160
-93.714556;45.153280
-93.723539;45.235576
-93.732522;45.241901
-93.741505;45.380885
-93.714556;45.159614
-93.723539;45.241901
-93.741505;45.387194
-93.714556;45.165948
-93.705573;45.292480
-93.732522;45.248226
-93.723539;45.248226
-93.714556;45.172282
-93.705573;45.298799
-93.741505;45.393502
-93.732522;45.254550
-93.723539;45.254550
-93.705573;45.305118
-93.723539;45.260873
-93.714556;45.178614
-93.732522;45.260873
-93.741505;45.399810
-93.705573;45.311435
-93.723539;45.267196
-93.714556;45.184946
-93.732522;45.267196
-93.705573;45.317752
-93.741505;45.406118
-93.723539;45.273518
-93.741505;45.412424
-93.723539;45.279839
-93.705573;45.324069
-93.714556;45.191277
-93.732522;45.273518
-93.723539;45.286160
-93.714556;45.197608
-93.732522;45.279839
-93.714556;45.203937
-93.705573;45.330385
-93.696590;44.471400
-93.723539;45.292480
-93.732522;45.286160
-93.705573;45.336699
-93.696590;44.477810
-93.732522;45.292480
-93.705573;45.343014
-93.696590;44.484219
-93.714556;45.210266
-93.723539;45.298799
-93.732522;45.298799
-93.696590;44.490628
-93.714556;45.216595
-93.705573;45.349327
-93.732522;45.305118
-93.696590;44.497036
-93.723539;45.305118
-93.714556;45.222922
-93.732522;45.311435
-93.696590;44.503443
-93.705573;45.355640
-93.732522;45.317752
-93.705573;45.361952
-93.714556;45.229249
-93.696590;44.509850
-93.723539;45.311435
-93.705573;45.368264
-93.732522;45.324069
-93.714556;45.235576
-93.696590;44.516255
-93.732522;45.330385
-93.705573;45.374574
-93.696590;44.522661
-93.714556;45.241901
-93.723539;45.317752
-93.732522;45.336699
-93.705573;45.380885
-93.696590;44.529065
-93.732522;45.343014
-93.705573;45.387194
-93.696590;44.535469
-93.723539;45.324069
-93.714556;45.248226
-93.732522;45.349327
-93.696590;44.541872
-93.705573;45.393502
-93.732522;45.355640
-93.723539;45.330385
-93.696590;44.548274
-93.732522;45.361952
-93.714556;45.254550
-93.723539;45.336699
-93.696590;44.554675
-93.732522;45.368264
-93.705573;45.399810
-93.714556;45.260873
-93.696590;44.561076
-93.732522;45.374574
-93.723539;45.343014
-93.705573;45.406118
-93.714556;45.267196
-93.696590;44.567476
-93.732522;45.380885
-93.696590;44.573876
-93.714556;45.273518
-93.705573;45.412424
-93.732522;45.387194
-93.723539;45.349327
-93.714556;45.279839
-93.732522;45.393502
-93.696590;44.580275
-93.723539;45.355640
-93.732522;45.399810
-93.696590;44.586673
-93.714556;45.286160
-93.687606;44.471400
-93.732522;45.406118
-93.696590;44.593070
-93.723539;45.361952
-93.714556;45.292480
-93.732522;45.412424
-93.687606;44.477810
-93.696590;44.599467
-93.723539;45.368264
-93.714556;45.298799
-93.687606;44.484219
-93.714556;45.305118
-93.678623;44.471400
-93.687606;44.490628
-93.696590;44.605863
-93.723539;45.374574
-93.714556;45.311435
-93.678623;44.477810
-93.687606;44.497036
-93.696590;44.612258
-93.714556;45.317752
-93.687606;44.503443
-93.696590;44.618652
-93.723539;45.380885
-93.714556;45.324069
-93.678623;44.484219
-93.687606;44.509850
-93.696590;44.625046
-93.714556;45.330385
-93.723539;45.387194
-93.687606;44.516255
-93.678623;44.490628
-93.714556;45.336699
-93.723539;45.393502
-93.687606;44.522661
-93.696590;44.631439
-93.714556;45.343014
-93.723539;45.399810
-93.678623;44.497036
-93.687606;44.529065
-93.714556;45.349327
-93.696590;44.637832
-93.678623;44.503443
-93.687606;44.535469
-93.714556;45.355640
-93.723539;45.406118
-93.696590;44.644224
-93.687606;44.541872
-93.714556;45.361952
-93.723539;45.412424
-93.678623;44.509850
-93.696590;44.650615
-93.714556;45.368264
-93.687606;44.548274
-93.696590;44.657005
-93.678623;44.516255
-93.669640;44.471400
-93.714556;45.374574
-93.696590;44.663395
-93.669640;44.477810
-93.714556;45.380885
-93.687606;44.554675
-93.678623;44.522661
-93.714556;45.387194
-93.669640;44.484219
-93.678623;44.529065
-93.696590;44.669783
-93.714556;45.393502
-93.687606;44.561076
-93.696590;44.676172
-93.669640;44.490628
-93.678623;44.535469
-93.696590;44.682559
-93.669640;44.497036
-93.714556;45.399810
-93.678623;44.541872
-93.696590;44.688946
-93.687606;44.567476
-93.669640;44.503443
-93.714556;45.406118
-93.696590;44.695332
-93.669640;44.509850
-93.678623;44.548274
-93.714556;45.412424
-93.696590;44.701717
-93.687606;44.573876
-93.669640;44.516255
-93.696590;44.708102
-93.678623;44.554675
-93.687606;44.580275
-93.669640;44.522661
-93.696590;44.714486
-93.687606;44.586673
-93.669640;44.529065
-93.696590;44.720869
-93.678623;44.561076
-93.660657;44.471400
-93.696590;44.727252
-93.669640;44.535469
-93.678623;44.567476
-93.687606;44.593070
-93.696590;44.733634
-93.669640;44.541872
-93.678623;44.573876
-93.660657;44.477810
-93.696590;44.740015
-93.660657;44.484219
-93.687606;44.599467
-93.669640;44.548274
-93.696590;44.746395
-93.678623;44.580275
-93.660657;44.490628
-93.669640;44.554675
-93.696590;44.752775
-93.687606;44.605863
-93.669640;44.561076
-93.678623;44.586673
-93.660657;44.497036
-93.696590;44.759154
-93.687606;44.612258
-93.678623;44.593070
-93.669640;44.567476
-93.660657;44.503443
-93.678623;44.599467
-93.669640;44.573876
-93.660657;44.509850
-93.696590;44.765533
-93.687606;44.618652
-93.678623;44.605863
-93.669640;44.580275
-93.660657;44.516255
-93.696590;44.771910
-93.678623;44.612258
-93.660657;44.522661
-93.696590;44.778287
-93.687606;44.625046
-93.669640;44.586673
-93.678623;44.618652
-93.660657;44.529065
-93.669640;44.593070
-93.678623;44.625046
-93.696590;44.784663
-93.660657;44.535469
-93.687606;44.631439
-93.669640;44.599467
-93.678623;44.631439
-93.696590;44.791039
-93.669640;44.605863
-93.678623;44.637832
-93.687606;44.637832
-93.660657;44.541872
-93.696590;44.797414
-93.678623;44.644224
-93.687606;44.644224
-93.669640;44.612258
-93.687606;44.650615
-93.660657;44.548274
-93.696590;44.803788
-93.678623;44.650615
-93.669640;44.618652
-93.687606;44.657005
-93.660657;44.554675
-93.669640;44.625046
-93.678623;44.657005
-93.687606;44.663395
-93.669640;44.631439
-93.696590;44.810161
-93.678623;44.663395
-93.687606;44.669783
-93.660657;44.561076
-93.669640;44.637832
-93.696590;44.816534
-93.687606;44.676172
-93.669640;44.644224
-93.678623;44.669783
-93.687606;44.682559
-93.660657;44.567476
-93.669640;44.650615
-93.678623;44.676172
-93.696590;44.822906
-93.687606;44.688946
-93.669640;44.657005
-93.696590;44.829277
-93.678623;44.682559
-93.687606;44.695332
-93.669640;44.663395
-93.660657;44.573876
-93.678623;44.688946
-93.687606;44.701717
-93.696590;44.835648
-93.669640;44.669783
-93.660657;44.580275
-93.687606;44.708102
-93.678623;44.695332
-93.660657;44.586673
-93.696590;44.842018
-93.687606;44.714486
-93.678623;44.701717
-93.669640;44.676172
-93.660657;44.593070
-93.678623;44.708102
-93.669640;44.682559
-93.687606;44.720869
-93.660657;44.599467
-93.696590;44.848387
-93.678623;44.714486
-93.669640;44.688946
-93.660657;44.605863
-93.696590;44.854755
-93.678623;44.720869
-93.687606;44.727252
-93.660657;44.612258
-93.696590;44.861123
-93.678623;44.727252
-93.669640;44.695332
-93.687606;44.733634
-93.660657;44.618652
-93.696590;44.867490
-93.678623;44.733634
-93.687606;44.740015
-93.660657;44.625046
-93.669640;44.701717
-93.696590;44.873857
-93.678623;44.740015
-93.687606;44.746395
-93.660657;44.631439
-93.696590;44.880222
-93.678623;44.746395
-93.660657;44.637832
-93.669640;44.708102
-93.696590;44.886587
-93.687606;44.752775
-93.678623;44.752775
-93.660657;44.644224
-93.696590;44.892951
-93.678623;44.759154
-93.687606;44.759154
-93.660657;44.650615
-93.669640;44.714486
-93.696590;44.899315
-93.687606;44.765533
-93.696590;44.905678
-93.669640;44.720869
-93.678623;44.765533
-93.660657;44.657005
-93.687606;44.771910
-93.696590;44.912040
-93.669640;44.727252
-93.660657;44.663395
-93.687606;44.778287
-93.696590;44.918401
-93.669640;44.733634
-93.678623;44.771910
-93.660657;44.669783
-93.669640;44.740015
-93.687606;44.784663
-93.696590;44.924762
-93.660657;44.676172
-93.678623;44.778287
-93.669640;44.746395
-93.687606;44.791039
-93.660657;44.682559
-93.696590;44.931122
-93.669640;44.752775
-93.678623;44.784663
-93.660657;44.688946
-93.687606;44.797414
-93.669640;44.759154
-93.678623;44.791039
-93.696590;44.937482
-93.687606;44.803788
-93.678623;44.797414
-93.669640;44.765533
-93.660657;44.695332
-93.696590;44.943840
-93.669640;44.771910
-93.687606;44.810161
-93.696590;44.950198
-93.678623;44.803788
-93.660657;44.701717
-93.669640;44.778287
-93.687606;44.816534
-93.696590;44.956555
-93.669640;44.784663
-93.660657;44.708102
-93.678623;44.810161
-93.687606;44.822906
-93.696590;44.962912
-93.669640;44.791039
-93.660657;44.714486
-93.687606;44.829277
-93.696590;44.969268
-93.669640;44.797414
-93.678623;44.816534
-93.687606;44.835648
-93.669640;44.803788
-93.660657;44.720869
-93.696590;44.975623
-93.687606;44.842018
-93.669640;44.810161
-93.696590;44.981977
-93.678623;44.822906
-93.660657;44.727252
-93.669640;44.816534
-93.687606;44.848387
-93.660657;44.733634
-93.669640;44.822906
-93.696590;44.988331
-93.687606;44.854755
-93.678623;44.829277
-93.669640;44.829277
-93.696590;44.994684
-93.660657;44.740015
-93.687606;44.861123
-93.678623;44.835648
-93.669640;44.835648
-93.687606;44.867490
-93.696590;45.001036
-93.678623;44.842018
-93.660657;44.746395
-93.669640;44.842018
-93.687606;44.873857
-93.669640;44.848387
-93.660657;44.752775
-93.687606;44.880222
-93.678623;44.848387
-93.696590;45.007388
-93.669640;44.854755
-93.660657;44.759154
-93.696590;45.013739
-93.678623;44.854755
-93.687606;44.886587
-93.669640;44.861123
-93.660657;44.765533
-93.696590;45.020089
-93.687606;44.892951
-93.669640;44.867490
-93.678623;44.861123
-93.660657;44.771910
-93.696590;45.026438
-93.687606;44.899315
-93.678623;44.867490
-93.669640;44.873857
-93.660657;44.778287
-93.696590;45.032787
-93.669640;44.880222
-93.660657;44.784663
-93.696590;45.039135
-93.687606;44.905678
-93.678623;44.873857
-93.669640;44.886587
-93.660657;44.791039
-93.696590;45.045482
-93.669640;44.892951
-93.678623;44.880222
-93.687606;44.912040
-93.696590;45.051829
-93.660657;44.797414
-93.678623;44.886587
-93.669640;44.899315
-93.696590;45.058175
-93.669640;44.905678
-93.660657;44.803788
-93.687606;44.918401
-93.678623;44.892951
-93.696590;45.064520
-93.660657;44.810161
-93.669640;44.912040
-93.696590;45.070865
-93.678623;44.899315
-93.669640;44.918401
-93.687606;44.924762
-93.696590;45.077209
-93.660657;44.816534
-93.678623;44.905678
-93.669640;44.924762
-93.696590;45.083552
-93.660657;44.822906
-93.669640;44.931122
-93.687606;44.931122
-93.678623;44.912040
-93.696590;45.089894
-93.660657;44.829277
-93.669640;44.937482
-93.687606;44.937482
